Key,File,Type,UsedInMainMenu,NoTranslate,english,Context / Alternate Text,german,latam,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese,spanish
FLV3 Skill Magazine,items,Food,,,"Farm Life Skill Magazine",,"Farm Life Zeitschrift",
farmLifeOrangeJuiceDesc,,item,Food,newKey,"Type: Farm Life Drinks Item\nUnlocked by: Farm Life\n\nUse the Veggie Attachment on a Kitchnaid. Yummy drink. Fill you up but wont slow you down.",,"Typ: Farm Life Getränke\nFreischalten durch: Farm Life\n\nBenutze die Gemüseraspel mit der Küchenmaschine. Leckeres Getränk. Sättigt, ohne dich zu verlangsamen.",
FarmLifeMineralWaterDesc,,item,Food,newKey,"Type: Farm Life Drinks Item\nUnlocked by: Farm Life\n\nUse the Cooking Pot on a CampFire.\n\nFarmLife Mineral Water! Made with Wood Ash to modify its PH for a far cleaner drinkable water.\n\nImproves stamina regen as well as giving more to water intake.",,"Typ: Farm Life Getränke\nFreischalten durch: Farm Life\n\nVerwenden Sie den Kochtopf auf einem Lagerfeuer. FarmLife Mineralwasser! Hergestellt mit Holzasche, um den pH-Wert anzupassen und ein weitaus saubereres Trinkwasser zu erhalten. Verbessert die Ausdauerregeneration und erhöht die Wasseraufnahme.",
farmLifeMilkDesc,,item,Food,newKey,"Type: Farm Life Drinks Item\nUnlocked by: Farm Life\n\nUse the Cooking Pot on a Gas Oven. Milk. Fills you up but wont slow you down.",,"Typ: Farm Life Getränke\nFreischalten durch: Farm Life\n\nBenutze den Kochtopf auf dem Gasofen. Milk. Fills you up but wont slow you down.",
farmLifeAppleCiderDesc,,item,Food,newKey,"Type: Farm Life Drinks Item\nUnlocked by: Farm Life\n\nBoosts all round including Brawling. Death can occur from overuse.",,"Typ: Farm Life Getränke\nFreischalten durch: Farm Life\n\nSteigert alle Werte, einschließlich Prügeln. Übermäßiger Gebrauch kann zum Tod führen.",
HardAppleCiderDesc,,item,Food,newKey,"Type: Farm Life Drinks Item\nUnlocked by: Farm Life\n\nBoosts all round including Brawling. Death can occur from overuse.",,"Typ: Farm Life Getränke\nFreischalten durch: Farm Life\n\nSteigert alle Werte, einschließlich Prügeln. Übermäßiger Gebrauch kann zum Tod führen.",
FermentedJuiceDesc,,item,Food,newKey,"Type: Farm Life Drinks Item \nUnlocked by: Farm Life \n\nSome tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Getränke \nFreischalten durch: Farm Life \n\nEinige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
TonicDesc,,item,Food,newKey,"Type: Farm Life Drinks Item \nUnlocked by: Farm Life \n\nSome tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Getränke \nFreischalten durch: Farm Life \n\nEinige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
SpecialWatermelonSmoothieDesc,,item,Food,newKey,"Type: Farm Life Drinks Item \nUnlocked by: Farm Life \n\nSome tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Getränke \nFreischalten durch: Farm Life \n\nEinige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
TropicalFruitPunchDesc,,item,Food,newKey,"Type: Farm Life Drinks Item \nUnlocked by: Farm Life \n\nSome tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Getränke \nFreischalten durch: Farm Life \n\nEinige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
GreenSmoothieDesc,,item,Food,newKey,"Type: Farm Life Drinks Item \nUnlocked by: Farm Life \n\nSome tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Getränke \nFreischalten durch: Farm Life \n\nEinige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
GrapeJuiceDesc,,item,Food,newKey,"Type: Farm Life Drinks Item \nUnlocked by: Farm Life \n\nSome tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Getränke \nFreischalten durch: Farm Life \n\nEinige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
MixedFruitJuiceDesc,,item,Food,newKey,"Type: Farm Life Drinks Item \nUnlocked by: Farm Life \n\nSome tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Getränke \nFreischalten durch: Farm Life \n\nEinige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
ColaDesc,,item,Food,newKey,"Type: Farm Life Drinks Item \nUnlocked by: Farm Life \n\nSome tastey morsels that will definitely keep you going against the Zombie Apocalypse.\n\nCrafted inside the KitchNaid.",,"Typ: Farm Life Getränke \nFreischalten durch: Farm Life \n\nEinige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.\n\\nHergestellt in der Küchenmaschine.",
farmLifeFruitSmoothieDesc,,item,Food,newKey,"Type: Farm Life Drinks Item\nUnlocked by: Farm Life\n\nUse the Veggie Attachment on a Kitchnaid. Yummy drink. Fill you up but wont slow you down.",,"Typ: Farm Life Getränke\nFreischalten durch: Farm Life\n\nBenutze die Gemüseraspel mit der Küchenmaschine. Leckeres Getränk. Sättigt, ohne dich zu verlangsamen.",
HotChocolateDesc,,item,Food,newKey,"Type: Farm Life Drinks Item\nUnlocked by: Farm Life\n\nMarshmallow Hot Chocolate served in a cup.",,"Typ: Farm Life Getränke\nFreischalten durch: Farm Life\n\nHeiße Schokolade mit Marshmallows, serviert in einer Tasse.",
farmLifePoblanoPepperDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nSome tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nEinige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
Parmesan,,item,Food,newKey,Parmesan,,Parmesan,
farmLifeParmesanDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Cooking Pot on a Gas Oven. Some tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nBenutze den Kochtopf auf dem Gasofen. Einige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
Parmesan Crusted Chicken,,item,Food,newKey,Parmesan Crusted Chicken,,Hähnchen mit Parmesankruste,
farmLifeParmesanCrustedChickenDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Spatula on a Webber Grill. Some tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nDu benötigst den Pfannenwender für den Holzkohlegrill. Einige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
Pasta Helper,,item,Food,newKey,Pasta Helper,,Nudelaufsatz,
farmLifePastaHelperDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse a Workbench. The Pasta Helper is a tool used in the KitchNaid for crafting.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nHerstellung in der Werkbank. Der Nudelaufsatz ist ein Werkzeug, das in der Küchenmaschine verwendet wird.",
Pasteurizer,,item,Food,newKey,Pasteurizer,,Pasteurisierer,
farmLifePasteurizerDesc,,item,Food,newKey,"Type: Farm Life Tool(Workbench required to craft.)Metal\nUnlocked by: Farm Life\n\nPasteurizer. Tool for Cow.",,"Typ: Farm Life Werkzeug(Zum herstellen wird die Werkbank benötigt.)Metall\nFreischalten durch: Farm Life\n\Pasteurisierer. Wird von der Kuh benötigt.",
CherryTomatoSaladLemonsDesc,,item,Food,newKey,"Type: Farm Life Tool(Workbench required to craft.)Metal\nUnlocked by: Farm Life\n\nRefreshing blend of foods to make a lushious fresh salad.",,"Typ: Farm Life Werkzeug(Zum herstellen wird die Werkbank benötigt.)Metall\nFreischalten durch: Farm Life\n\nErfrischende Mischung aus Lebensmitteln für einen köstlichen frischen Salat.",
Pear,,item,Food,newKey,Pear,,Birnen,
farmLifePearDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nSome tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nEinige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
Pesto,,item,Food,newKey,Pesto,,Pesto,
Pina Colada,,item,Food,newKey,Pina Colada,,Pina Colada,
farmLifePinaColadaDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Ice Cream Bowl on a Kitchnaid. Libations will get you going but please use responsibly. Death can occur from overuse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nBenutze den Eiscrememacher der Küchenmaschine. Alkohol macht dich munter, aber bitte genieße ihn verantwortungsbewusst. Übermäßiger Konsum kann zum Tod führen.",
Pineapple,,item,Food,newKey,Pineapple,,Ananas,
farmLifePineappleDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nSome tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nEinige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
farmLifePinkRoseDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Floor Corker on a Brew Station. Libations will get you going but please use responsibly. Death can occur from overuse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nDu benötigst die Verkorkmaschine für die Brauereistation. Alkohol macht dich munter, aber bitte genieße ihn verantwortungsbewusst. Übermäßiger Konsum kann zum Tod führen.",
Pinto Bean,,item,Food,newKey,Pinto Bean,,Pintobohne,
farmLifePintoBeanDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nSome tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nEinige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
farmLifePizzaBladeDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Anvil on a Forge. An ingredient used for crafting yummy meals or drinks.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nDu benötigst den Amboss für die Schmiede. Eine Zutat, die zum Zubereiten von leckeren Mahlzeiten oder Getränken verwendet wird.",
Pizza Cutter,,item,Food,newKey,Pizza Cutter,,Pizzaschneider,
farmLifePizzaCutterDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse a Workbench. The Pizza Cutter is a tool used in the Chopping Board for crafting.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nHerstellung in der Werkbank. Der Pizzaschneider ist ein Werkzeug, das auf dem Schneidebrett verwendet wird.",
Pizza Handle,,item,Food,newKey,Pizza Handle,,Griff für den Pizzaschneider,
farmLifePizzaHandleDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\n An ingredient used for crafting yummy meals or drinks.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\n Eine Zutat, die zum Zubereiten von leckeren Mahlzeiten oder Getränken verwendet wird.",
farmLifePizzaStoneDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Forgecrucible on a Forge. The Pizza Stone is a tool used in the Gas Oven for crafting.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nBenutze den Schmelztiegel in der Schmiede. Der Pizzastein wird im Gasofen benötigt.",
Plain Ice Cream,,item,Food,newKey,Plain Ice Cream,,Einfaches Eis,
farmLifePlainIceCreamDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Ice Cream Bowl on a Kitchnaid. Some tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nBenutze den Eiscrememacher der Küchenmaschine. Einige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
Plain Kefir,,item,Food,newKey,Plain Kefir,,Naturkefir,
farmLifePlainKefirDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nA weird but healthy drink, made from milk.",,"Type: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nEin seltsames, aber gesundes Getränk aus Milch.",
farmLifePlainYogurtDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse a Fermentor Bench. Some tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nBenutze die Fermentierstation. Einige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
Poached Eggs,,item,Food,newKey,Poached Eggs,,Pochierte Eier,
animalFLPig,entityclasses,Entity,,,Farm Pig,,Nutzschwein,
Shrub_Conservatory,POI,POIName,,x,Farmlife Shrub Conservatory,,Farm Life Strauchgewächshaus,
FLSupplyBoxesDesc,blocks,Container,,,Custom FarmLife Storage with high HP.,,Maßgeschneiderter FarmLife-Speicher mit hoher Festigkeit.,
FarmLifeHarvestInfoDesc,,item,Food,newKey,"Type: Farm Life Produce Item\nUnlocked by: Farm Life\n\nFruits And Veggies grown within Farmlife\n\nThese play a pivital role when it comes to food ingridients And the complexity of Farmlife Meals.",,"Typ: Farm Life Produktionsartikel\nFreischalten durch: Farm Life\n\nObst und Gemüse, das in Farm Life angebaut wird\n\nDiese spielen eine zentrale Rolle, wenn es um Lebensmittelzutaten und die Komplexität der Mahlzeiten in Farm Life geht.",
farmLifePoachedEggsDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Cooking Pot on a Gas Oven. Some tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nBenutze den Kochtopf auf dem Gasofen. Einige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
Pork Belly,,item,Food,newKey,Pork Belly,,Schweinebauch,
farmLifePorkBellyDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nSome tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nEinige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
Pork Fat,,item,Food,newKey,Pork Fat,,Schweinefett,
farmLifePorkFatDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nAn ingredient used for crafting yummy meals or drinks.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nEine Zutat, die zum Zubereiten von leckeren Mahlzeiten oder Getränken verwendet wird.",
Pork Ribs,,item,Food,newKey,Pork Ribs,,Schweinerippchen,
farmLifePorkRibsDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nSome tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nEinige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
Port Wine,,item,Food,newKey,Port Wine,,Portwein,
farmLifePortWineDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Floor Corker on a Brew Station. Libations will get you going but please use responsibly. Death can occur from overuse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nDu benötigst die Verkorkmaschine für die Brauereistation. Alkohol macht dich munter, aber bitte genieße ihn verantwortungsbewusst. Übermäßiger Konsum kann zum Tod führen.",
Porterhouse,,item,Food,newKey,Porterhouse Steak,,Porterhouse-Steak,
farmLifePorterhouseDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nSome tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nEinige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
Powdered Milk,,item,Food,newKey,Powdered Milk,,Milchpulver,
farmLifePowderedMilkDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nSome tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nEinige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
Pulled Chicken,,item,Food,newKey,Pulled Chicken,,Gezupftes Hähnchenfleisch,
farmLifePulledChickenDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse a Chopping Board. Some tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nBenutze das Schneidebrett. Einige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
Pulled Pork,,item,Food,newKey,Pulled Pork,,Gezupftes Schweinefleisch,
farmLifePulledPorkDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse a Chopping Board. Some tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nBenutze das Schneidebrett. Einige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
PyreX Bakeware,,item,Food,newKey,PyreX Bakeware,,Auflaufform,
farmLifePyreXBakewareDesc,,item,Food,newKey,"Type: Advanced Farming(Tool and Die Set required to craft.)Sand/Clay\nUnlocked by: Farm Forge\n\nThe PyreX Bakeware is a tool used in the Gas Oven for crafting.",,"Typ: Fortgeschrittene Landwirtschaft(Werkzeug- und Formensatz zum Herstellen erforderlich.)Sand/Lehm\nFreischalten durch: Bauernhofschmiede\n\nDie Auflaufform wird im Gasofen benötigt.",
Raspberry,,item,Food,newKey,Raspberry,,Himbeer,
farmLifeRaspberryDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nSome tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nEinige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
Raspberry Ice Cream,,item,Food,newKey,Raspberry Ice Cream,,Himbeereis,
farmLifeRaspberryIceCreamDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Ice Cream Bowl on a Kitchnaid. Some tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nBenutze den Eiscrememacher der Küchenmaschine. Einige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
Raw Bourbon,,item,Food,newKey,Raw Bourbon,,Rohbourbon,
farmLifeRawBourbonDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Spirits Vat on a Brew Station. An ingredient used for crafting yummy meals or drinks.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nDu benötigst das Spirituosenfass für die Brauereistation. Eine Zutat, die zum Zubereiten von leckeren Mahlzeiten oder Getränken verwendet wird.",
Raw Bulleeet,,item,Food,newKey,Raw Bulleeet,,Roh-Bulleet,
farmLifeRawBulleeetDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Spirits Vat on a Brew Station. An ingredient used for crafting yummy meals or drinks.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nDu benötigst das Spirituosenfass für die Brauereistation. Eine Zutat, die zum Zubereiten von leckeren Mahlzeiten oder Getränken verwendet wird.",
Raw Cabernet,,item,Food,newKey,Raw Cabernet,,Roher Cabernet,
farmLifeRawCabernetDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Wine Tank on a Brew Station. An ingredient used for crafting yummy meals or drinks.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nDu benötigst das Weinfass für die Brauereistation. Eine Zutat, die zum Zubereiten von leckeren Mahlzeiten oder Getränken verwendet wird.",
Raw Chardonne,,item,Food,newKey,Raw Chardonne,,Roher Chardonne,
farmLifeRawChardonneDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Wine Tank on a Brew Station. An ingredient used for crafting yummy meals or drinks.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nDu benötigst das Weinfass für die Brauereistation. Eine Zutat, die zum Zubereiten von leckeren Mahlzeiten oder Getränken verwendet wird.",
Raw Merlot,,item,Food,newKey,Raw Merlot,,Roher Merlot,
farmLifeRawMerlotDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Wine Tank on a Brew Station. An ingredient used for crafting yummy meals or drinks.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nDu benötigst das Weinfass für die Brauereistation. Eine Zutat, die zum Zubereiten von leckeren Mahlzeiten oder Getränken verwendet wird.",
Raw Milk,,item,Food,newKey,Raw Milk,,Rohe Milch,
farmLifeRawMilkDesc,,item,Food,newKey,"Type: Farm Life Resource(Cow required to craft.)Organic\nUnlocked by: Farm Life\n\nAn ingredient used for crafting yummy meals or drinks..",,"Typ: Farm Life Resource(Kuh zum Herstellen benötigt.)Bio\nFreischalten durch: Farm Life\n\nEine Zutat, die zum Zubereiten von leckeren Mahlzeiten oder Getränken verwendet wird.",
Raw Pink Rose,,item,Food,newKey,Raw Pink Rose,,Roher rosa Rosé,
farmLifeRawPinkRoseDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Wine Tank on a Brew Station. An ingredient used for crafting yummy meals or drinks.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nDu benötigst das Weinfass für die Brauereistation. Eine Zutat, die zum Zubereiten von leckeren Mahlzeiten oder Getränken verwendet wird.",
Raw Scotch,,item,Food,newKey,Raw Scotch,,Roher Scotch,
farmLifeRawScotchDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Spirits Vat on a Brew Station. An ingredient used for crafting yummy meals or drinks.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nDu benötigst das Spirituosenfass für die Brauereistation. Eine Zutat, die zum Zubereiten von leckeren Mahlzeiten oder Getränken verwendet wird.",
Raw Sugar,,item,Food,newKey,Raw Sugar,,Rohzucker,
farmLifeRawSugarDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Grain Miller on a Kitchnaid. An ingredient used for crafting yummy meals or drinks.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nBenutze die Getreidemühle an der Küchenmaschine. Eine Zutat zur Herstellung leckerer Mahlzeiten oder Getränke.",
Raw Vodka,,item,Food,newKey,Raw Vodka,,Rohvodka,
farmLifeRawVodkaDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Spirits Vat on a Brew Station. An ingredient used for crafting yummy meals or drinks.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nDu benötigst das Spirituosenfass für die Brauereistation. Eine Zutat, die zum Zubereiten von leckeren Mahlzeiten oder Getränken verwendet wird.",
Raw Whiskey,,item,Food,newKey,Raw Whiskey,,Roher Whiskey,
farmLifeRawWhiskeyDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Spirits Vat on a Brew Station. An ingredient used for crafting yummy meals or drinks.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nDu benötigst das Spirituosenfass für die Brauereistation. Eine Zutat, die zum Zubereiten von leckeren Mahlzeiten oder Getränken verwendet wird.",
Raw White Rum,,item,Food,newKey,Raw White Rum,,Roher weißer Rum,
farmLifeRawWhiteRumDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Spirits Vat on a Brew Station. An ingredient used for crafting yummy meals or drinks.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nDu benötigst das Spirituosenfass für die Brauereistation. Eine Zutat, die zum Zubereiten von leckeren Mahlzeiten oder Getränken verwendet wird.",
Raw White Zin,,item,Food,newKey,Raw White Zin,,Roher weißer Zin,
farmLifeRawWhiteZinDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Wine Tank on a Brew Station. An ingredient used for crafting yummy meals or drinks.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nDu benötigst das Weinfass für die Brauereistation. Eine Zutat, die zum Zubereiten von leckeren Mahlzeiten oder Getränken verwendet wird.",
Red Bell,,item,Food,newKey,Red Bell,,Rote Paprika,
farmLifeRedBellDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nSome tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nEinige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
Red Wine and Peppercorn Porterhouse,,item,Food,newKey,Red Wine and Peppercorn Porterhouse,,Rotwein und Pfefferkorn-Porterhouse,
farmLifeRedWineandPeppercornPorterhouseDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Tongs on a Wood Grill. Some tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nBenutze die Grillzange für den Holzkohlegrill. Einige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
Refried Beans,,item,Food,newKey,Refried Beans,,Bohnenmus,
farmLifeRefriedBeansDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Mixing Bowl on a Kitchnaid. Some tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nBenutze die Rührschüssel mit der Küchenmaschine. Einige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
Rennet,,item,Food,newKey,Rennet,,Lab,
farmLifeRennetDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nAn ingredient used for crafting yummy meals or drinks.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nEine Zutat, die zum Zubereiten von leckeren Mahlzeiten oder Getränken verwendet wird.",
Rice,,item,Food,newKey,Rice,,Reis,
farmLifeRiceDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nSome tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nEinige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
Rigatoni,,item,Food,newKey,Rigatoni,,Rigatoni,
